MovieID,Title,Genres,tmdbID
2983,"Ipcress File, The (1965)",Thriller,15247
2984,On Any Sunday (1971),Documentary,29251
2985,Robocop (1987),Action|Crime|Sci-Fi,5548
2986,Robocop 2 (1990),Action|Crime|Sci-Fi,5549
2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir,856
2988,Melvin and Howard (1980),Drama,38772
2989,For Your Eyes Only (1981),Action,699
2990,Licence to Kill (1989),Action,709
2991,Live and Let Die (1973),Action,253
2992,Rawhead Rex (1986),Horror|Thriller,13511
2993,Thunderball (1965),Action,660
2994,"City, The (1998)",Drama,46798
2995,"House on Haunted Hill, The (1999)",Horror,11377
2996,Music of the Heart (1999),Drama,26149
2997,Being John Malkovich (1999),Comedy,492
2998,Dreaming of Joseph Lees (1998),Romance,108346
2999,Man of the Century (1999),Comedy,98480
3000,"Princess Mononoke, The (Mononoke Hime) (1997)",Action|Adventure|Animation,128
3001,"Suburbans, The (1999)",Drama,46286
3002,My Best Fiend (Mein liebster Feind) (1999),Documentary,8672
3003,Train of Life (Train De Vie) (1998),Comedy|Drama,8056
3004,"Bachelor, The (1999)",Comedy|Romance,2020
3005,"Bone Collector, The (1999)",Thriller,9481
3006,"Insider, The (1999)",Drama,9008
3007,American Movie (1999),Documentary,14242
3008,Last Night (1998),Thriller,16129
3009,Portraits Chinois (1996),Drama,104103
3010,Rosetta (1999),Drama,11489
3011,"They Shoot Horses, Don't They? (1969)",Drama,28145
3012,Battling Butler (1926),Comedy,51371
3013,Bride of Re-Animator (1990),Comedy|Horror,18111
3014,Bustin' Loose (1981),Comedy,31361
3015,Coma (1978),Thriller,11223
3016,Creepshow (1982),Horror,16281
3017,Creepshow 2 (1987),Horror,16288
3018,Re-Animator (1985),Horror,1694
3019,Drugstore Cowboy (1989),Crime|Drama,476
3020,Falling Down (1993),Action|Drama,37094
3021,"Funhouse, The (1981)",Horror,13555
3022,"General, The (1927)",Comedy,961
3023,My Best Girl (1927),Comedy|Romance,73969
3024,Piranha (1978),Horror|Sci-Fi,24831
3025,Rough Night in Jericho (1967),Western,64963
3026,Slaughterhouse (1987),Horror,85160
3028,"Taming of the Shrew, The (1967)",Comedy,25560
3029,Nighthawks (1981),Action|Drama,21610
3030,Yojimbo (1961),Comedy|Drama|Western,11878
3031,Repossessed (1990),Comedy,11510
3032,"Omega Man, The (1971)",Sci-Fi,11234
3033,Spaceballs (1987),Comedy|Sci-Fi,957
3034,Robin Hood (1973),Animation|Children's,11886
3035,Mister Roberts (1955),Comedy|Drama|War,37853
3036,Quest for Fire (1981),Adventure,62204
3037,Little Big Man (1970),Comedy|Drama|Western,11040
3038,"Face in the Crowd, A (1957)",Drama,21849
3039,Trading Places (1983),Comedy,1621
3040,Meatballs (1979),Comedy,14035
3041,Meatballs Part II (1984),Comedy,40771
3042,Meatballs III (1987),Comedy,40772
3043,Meatballs 4 (1992),Comedy,40773
3044,Dead Again (1991),Mystery|Romance|Thriller,11498
3045,Peter's Friends (1992),Comedy|Drama,11790
3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance,29371
3047,Experience Preferred... But Not Essential (1982),Drama,276635
3048,Under the Rainbow (1981),Comedy,47941
3049,How I Won the War (1967),Comedy|War,29048
3050,Light It Up (1999),Drama,19052
3051,Anywhere But Here (1999),Drama,21349
3052,Dogma (1999),Comedy,1832
3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,10047
3054,Pokémon: The First Movie (1998),Animation|Children's,10228
3055,Felicia's Journey (1999),Thriller,47692
3056,Oxygen (1999),Thriller,18561
3057,Where's Marlowe? (1999),Comedy,144953
3058,"Ape, The (1940)",Horror|Sci-Fi,37426
3059,British Intelligence (1940),Drama,51787
3060,"Commitments, The (1991)",Comedy|Drama,11663
3061,Holiday Inn (1942),Comedy|Musical,13485
3062,"Longest Day, The (1962)",Action|Drama|War,9289
3063,Poison Ivy (1992),Thriller,9264
3064,Poison Ivy: New Seduction (1997),Thriller,18222
3065,Ten Benny (1997),Drama,124853
3066,Tora! Tora! Tora! (1970),War,11165
3067,Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama,4203
3068,"Verdict, The (1982)",Drama,24226
3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama,88875
3070,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,11379
3071,Stand and Deliver (1987),Drama,29154
3072,Moonstruck (1987),Comedy,2039
3073,"Sandpiper, The (1965)",Drama|Romance,77915
3074,Jeremiah Johnson (1972),Western,11943
3075,Repulsion (1965),Thriller,11481
3076,Irma la Douce (1963),Comedy,2690
3077,42 Up (1998),Documentary,20565
3078,Liberty Heights (1999),Drama,27141
3079,Mansfield Park (1999),Drama,10399
3080,"Goodbye, 20th Century (Zbogum na dvadesetiot vek) (1998)",Drama|Sci-Fi,90762
3081,Sleepy Hollow (1999),Horror|Romance,2668
3082,"World Is Not Enough, The (1999)",Action|Thriller,36643
3083,All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama,99
3084,Home Page (1999),Documentary,159569
3085,"Living Dead Girl, The (La Morte Vivante) (1982)",Horror,77010
3086,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),Comedy,25898
3087,Scrooged (1988),Comedy,9647
3088,Harvey (1950),Comedy,11787
3089,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama,5156
3090,Matewan (1987),Drama,24276
3091,Kagemusha (1980),Drama|War,11953
3092,Chushingura (1962),Drama,44662
3093,McCabe & Mrs. Miller (1971),Drama|Western,29005
3094,Maurice (1987),Drama|Romance,26371
3095,"Grapes of Wrath, The (1940)",Drama,596
3096,My Man Godfrey (1957),Comedy,52470
3097,"Shop Around the Corner, The (1940)",Comedy|Romance,20334
3098,"Natural, The (1984)",Drama,11393
3099,Shampoo (1975),Comedy|Romance,31121
3100,"River Runs Through It, A (1992)",Drama,293
3101,Fatal Attraction (1987),Thriller,10998
3102,Jagged Edge (1985),Thriller,12235
3103,Stanley & Iris (1990),Drama|Romance,36094
3104,Midnight Run (1988),Action|Adventure|Comedy|Crime,9013
3105,Awakenings (1990),Drama,11005
3106,Come See the Paradise (1990),Drama|Romance,59820
3107,Backdraft (1991),Action|Drama,2924
3108,"Fisher King, The (1991)",Comedy|Drama|Romance,177
3109,"River, The (1984)",Drama,38557
3110,Country (1984),Drama,42087
3111,Places in the Heart (1984),Drama,13681
3112,'Night Mother (1986),Drama,34760
3113,End of Days (1999),Action|Thriller,9946
3114,Toy Story 2 (1999),Animation|Children's|Comedy,863
3115,Flawless (1999),Drama,31582
3116,Miss Julie (1999),Drama,125520
3117,Ride with the Devil (1999),Drama|Romance|War,22267
3118,Tumbleweeds (1999),Drama,55123
3119,Bay of Blood (Reazione a catena) (1971),Horror,5486
3120,"Distinguished Gentleman, The (1992)",Comedy,10411
3121,"Hitch-Hiker, The (1953)",Film-Noir,41462
3122,Santa Fe Trail (1940),Drama|Romance|Western,1718
3123,Spring Fever USA (a.k.a. Lauderdale) (1989),Comedy,28604
3124,Agnes Browne (1999),Comedy|Drama,15506
3125,"End of the Affair, The (1999)",Drama,20024
3126,"End of the Affair, The (1955)",Drama,78256
3127,Holy Smoke (1999),Drama,13787
3128,"Map of the World, A (1999)",Drama,54933
3129,Sweet and Lowdown (1999),Comedy|Drama,9684
3130,Bonfire of the Vanities (1990),Comedy,9586
3131,Broadway Damage (1997),Comedy,41638
3132,Daddy Long Legs (1919),Comedy,70801
3133,Go West (1925),Comedy,33015
3134,"Grand Illusion (Grande illusion, La) (1937)",Drama|War,777
3135,"Great Santini, The (1979)",Drama,21887
3136,"James Dean Story, The (1957)",Documentary,5652
3137,"Sea Wolves, The (1980)",Action|War,19664
3138,Stealing Home (1988),Drama,32331
3139,Tarzan the Fearless (1933),Action|Adventure,76083
3140,"Three Ages, The (1923)",Comedy,32628
3141,"Two Jakes, The (1990)",Drama,32669
3142,U2: Rattle and Hum (1988),Documentary|Musical,18161
3143,Hell in the Pacific (1968),Drama|War,31681
3144,"Glass Bottom Boat, The (1966)",Comedy|Romance,33666
3145,"Cradle Will Rock, The (1999)",Drama,32274
3146,Deuce Bigalow: Male Gigolo (1999),Comedy,10402
3147,"Green Mile, The (1999)",Drama|Thriller,497
3148,"Cider House Rules, The (1999)",Drama,1715
3149,Diamonds (1999),Mystery,35118
3150,"War Zone, The (1999)",Drama,42739
3151,"Bat Whispers, The (1930)",Crime|Drama|Mystery,26162
3152,"Last Picture Show, The (1971)",Drama,25188
3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,15515
3154,Blood on the Sun (1945),Drama|War,75888
3155,Anna and the King (1999),Drama|Romance,1439
3156,Bicentennial Man (1999),Comedy|Drama|Sci-Fi,2277
3157,Stuart Little (1999),Children's|Comedy,10137
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,10387
3159,Fantasia 2000 (1999),Animation|Children's|Musical,49948
3160,Magnolia (1999),Drama,334
3161,Onegin (1999),Drama,30237
3162,Simpatico (1999),Comedy|Drama,50116
3163,Topsy-Turvy (1999),Drama,46435
3164,"Alley Cats, The (1968)",Drama,94260
3165,Boiling Point (1993),Action|Drama,22213
3166,Brenda Starr (1989),Adventure,47070
3167,Carnal Knowledge (1971),Drama,36492
3168,Easy Rider (1969),Adventure|Drama,624
3169,"Falcon and the Snowman, The (1984)",Drama,26578
3170,Hi-Yo Silver (1940),Western,415072
3171,Room at the Top (1959),Drama,43103
3172,Ulysses (Ulisse) (1954),Adventure,43194
3173,Any Given Sunday (1999),Drama,9563
3174,Man on the Moon (1999),Comedy|Drama,1850
3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,926
3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,1213
3177,Next Friday (1999),Comedy,10471
3178,"Hurricane, The (1999)",Drama,10400
3179,Angela's Ashes (1999),Drama,10397
3180,Play it to the Bone (1999),Comedy|Drama,20761
3181,Titus (1999),Drama,12524
3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),Documentary,28216
3183,"Third Miracle, The (1999)",Drama,36773
3184,Montana (1998),Action|Comedy|Crime|Drama,30814
3185,Snow Falling on Cedars (1999),Drama,10219
3186,"Girl, Interrupted (1999)",Drama,3558
3187,Trans (1998),Drama,104878
3188,"Life and Times of Hank Greenberg, The (1998)",Documentary,41276
3189,My Dog Skip (1999),Comedy,17908
3190,Supernova (2000),Adventure|Sci-Fi,10384
3191,"Quarry, The (1998)",Drama,125317
3192,"Terrorist, The (Malli) (1998)",Drama,48233
3193,Creature (1999),Documentary,581335
3194,"Way We Were, The (1973)",Drama,10236
3195,Tess of the Storm Country (1922),Drama,71067
3196,Stalag 17 (1953),Drama|War,632
3197,"Presidio, The (1988)",Action,11851
3198,Papillon (1973),Drama,5924
3199,Pal Joey (1957),Comedy|Musical|Romance,33734
3200,"Last Detail, The (1973)",Comedy|Drama,14886
3201,Five Easy Pieces (1970),Drama,26617
3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),Drama,11900
3203,Dead Calm (1989),Thriller,10493
3204,"Boys from Brazil, The (1978)",Thriller,16241
3205,Black Sunday (La Maschera Del Demonio) (1960),Horror,27632
3206,Against All Odds (1984),Romance,22160
3207,"Snows of Kilimanjaro, The (1952)",Adventure,4460
3208,Loaded Weapon 1 (1993),Action|Comedy,9644
3209,"Loves of Carmen, The (1948)",Drama,43455
3210,Fast Times at Ridgemont High (1982),Comedy,13342
3211,"Cry in the Dark, A (1988)",Drama,35119
3212,Born to Win (1971),Drama,21256
3213,Batman: Mask of the Phantasm (1993),Animation|Children's,14919
3214,American Flyers (1985),Drama,14040
3215,Voyage of the Damned (1976),Drama,75641
3216,Vampyros Lesbos (Las Vampiras) (1970),Horror,17343
3217,"Star Is Born, A (1937)",Drama,22692
3218,Poison (1991),Drama,47620
3219,Pacific Heights (1990),Thriller,2990
3220,Night Tide (1961),Drama,38775
3221,"Draughtsman's Contract, The (1982)",Drama,10831
3222,Carmen (1984),Drama,21193
3223,"Zed & Two Noughts, A (1985)",Drama,33078
3224,Woman in the Dunes (Suna no onna) (1964),Drama,16672
3225,Down to You (2000),Comedy|Romance,10472
3226,Hellhounds on My Trail (1999),Documentary,123277
3227,"Not Love, Just Frenzy (Más que amor, frenesí) (1996)",Comedy|Drama|Thriller,79474
3228,Wirey Spindell (1999),Comedy,97805
3229,Another Man's Poison (1952),Crime|Drama,53714
3230,"Odessa File, The (1974)",Thriller,21489
3231,"Saphead, The (1920)",Comedy,51392
3232,Seven Chances (1925),Comedy,32600
3233,Smashing Time (1967),Comedy,110479
3234,Train Ride to Hollywood (1978),Comedy,299121
3235,Where the Buffalo Roam (1980),Comedy,13005
3236,Zachariah (1971),Western,65134
3237,Kestrel's Eye (Falkens öga) (1998),Documentary,121738
3238,Eye of the Beholder (1999),Thriller,18681
3239,Isn't She Great? (2000),Comedy,75531
3240,"Big Tease, The (1999)",Comedy,20468
3241,"Cup, The (Phörpa) (1999)",Comedy,14521
3242,Santitos (1997),Comedy,46835
3243,Encino Man (1992),Comedy,10406
3244,"Goodbye Girl, The (1977)",Comedy|Romance,14741
3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama,32015
3246,Malcolm X (1992),Drama,1883
3247,Sister Act (1992),Comedy|Crime,2005
3248,Sister Act 2: Back in the Habit (1993),Comedy,6279
3249,"Hand That Rocks the Cradle, The (1992)",Thriller,11087
3250,Alive (1993),Drama,7305
3251,Agnes of God (1985),Drama|Mystery,24735
3252,Scent of a Woman (1992),Drama,9475
3253,Wayne's World (1992),Comedy,8872
3254,Wayne's World 2 (1993),Comedy,8873
3255,"League of Their Own, A (1992)",Comedy|Drama,11287
3256,Patriot Games (1992),Action|Thriller,9869
3257,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller,619
3258,Death Becomes Her (1992),Comedy,9374
3259,Far and Away (1992),Drama|Romance,11259
3260,Howards End (1992),Drama,8293
3261,Singles (1992),Comedy|Drama|Romance,11068
3262,Twin Peaks: Fire Walk with Me (1992),Drama|Mystery,1923
3263,White Men Can't Jump (1992),Comedy,10158
3264,Buffy the Vampire Slayer (1992),Comedy|Horror,10206
3265,Hard-Boiled (Lashou shentan) (1992),Action|Crime,11782
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Action|Comedy|Crime|Drama,10086
3267,"Mariachi, El (1992)",Action|Thriller,9367
3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy,9876
3269,Forever Young (1992),Adventure|Romance|Sci-Fi,10326
3270,"Cutting Edge, The (1992)",Drama,16562
3271,Of Mice and Men (1992),Drama,9609
3272,Bad Lieutenant (1992),Crime|Drama,12143
3273,Scream 3 (2000),Horror|Mystery|Thriller,4234
3274,Single White Female (1992),Action,9605
3275,"Boondock Saints, The (1999)",Action|Comedy,8374
3276,Gun Shy (2000),Comedy,29076
3277,Beloved/Friend (Amigo/Amado) (1999),Drama,80471
3278,Gendernauts (1999),Documentary,49477
3279,Knockout (1999),Action|Adventure,121940
3280,"Baby, The (1973)",Horror,28156
3281,"Brandon Teena Story, The (1998)",Documentary,113096
3282,Different for Girls (1996),Comedy,106837
3283,Minnie and Moskowitz (1971),Action,24349
3284,They Might Be Giants (1971),Comedy|Romance,27841
3285,"Beach, The (2000)",Adventure|Drama,1907
3286,Snow Day (2000),Comedy,15489
3287,"Tigger Movie, The (2000)",Animation|Children's,15655
3288,Cotton Mary (1999),Drama,68546
3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama,36210
3290,Soft Toilet Seats (1999),Comedy,279444
3291,Trois (2000),Thriller,77908
3292,"Big Combo, The (1955)",Film-Noir,22342
3293,Conceiving Ada (1997),Drama|Sci-Fi,96484
3294,Eaten Alive (1976),Horror,30062
3295,Raining Stones (1993),Drama,62463
3296,To Sir with Love (1967),Drama,25934
3297,With Byrd at the South Pole (1930),Documentary,101383
3298,Boiler Room (2000),Drama,14181
3299,Hanging Up (2000),Comedy|Drama,10385
3300,Pitch Black (2000),Action|Sci-Fi,2787
3301,"Whole Nine Yards, The (2000)",Comedy|Crime,2069
3302,Beautiful People (1999),Comedy,61416
3303,Black Tar Heroin: The Dark End of the Street (1999),Documentary,79515
3304,Blue Collar (1978),Crime|Drama,14839
3305,Bluebeard (1944),Film-Noir|Horror,42186
3306,"Circus, The (1928)",Comedy,28978
3307,City Lights (1931),Comedy|Drama|Romance,901
3308,"Flamingo Kid, The (1984)",Comedy|Drama,25010
3309,"Dog's Life, A (1920)",Comedy,36208
3310,"Kid, The (1921)",Action,10098
3311,"Man from Laramie, The (1955)",Western,18264
3312,"McCullochs, The (1975)",Drama,291861
3313,Class Reunion (1982),Comedy,33374
3314,"Big Trees, The (1952)",Action|Drama,43368
3315,Happy Go Lovely (1951),Musical,127602
3316,Reindeer Games (2000),Action|Thriller,2155
3317,Wonder Boys (2000),Comedy|Drama,11004
3318,Deterrence (1998),Thriller,25212
3319,Judy Berlin (1999),Drama,36048
3320,Mifune (Mifunes sidste sang) (1999),Comedy|Romance,139
3321,"Waiting Game, The (2000)",Comedy,210307
3322,3 Strikes (2000),Comedy,47816
3323,Chain of Fools (2000),Comedy|Crime,20682
3324,Drowning Mona (2000),Comedy,25166
3325,"Next Best Thing, The (2000)",Comedy|Drama,1831
3326,What Planet Are You From? (2000),Comedy|Sci-Fi,10416
3327,Beyond the Mat (2000),Documentary,14271
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,4816
3329,"Year My Voice Broke, The (1987)",Drama,19958
3330,Splendor in the Grass (1961),Drama,28569
3331,My Tutor (1983),Drama,2193
3332,"Legend of Lobo, The (1962)",Adventure|Children's,64871
3333,"Killing of Sister George, The (1968)",Drama,54575
3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,11016
3335,Jail Bait (1954),Crime|Drama,23020
3336,It Happened Here (1961),Drama,54195
3337,I'll Never Forget What's 'is Name (1967),Comedy|Drama,139058
3338,For All Mankind (1989),Documentary,20423
3339,Cross of Iron (1977),War,10839
3340,Bride of the Monster (1956),Horror|Sci-Fi,36489
3341,Born Yesterday (1950),Comedy,24481
3342,Birdy (1984),Drama|War,11296
3343,And God Created Woman (1988),Comedy|Drama|Romance,61651
3344,Blood Feast (1963),Horror,28172
3345,"Charlie, the Lonesome Cougar (1967)",Adventure|Children's,57855
3346,Color Me Blood Red (1965),Horror,28180
3347,Never Cry Wolf (1983),Drama,14280
3348,"Night Visitor, The (1970)",Crime|Thriller,72086
3349,"Perils of Pauline, The (1947)",Comedy,149687
3350,"Raisin in the Sun, A (1961)",Drama,29478
3351,Two Thousand Maniacs! (1964),Horror,28177
3352,Brown's Requiem (1998),Drama,64166
3353,"Closer You Get, The (2000)",Comedy|Romance,73642
3354,Mission to Mars (2000),Sci-Fi,2067
3355,"Ninth Gate, The (2000)",Thriller,622
3357,East-West (Est-ouest) (1999),Drama|Romance,28463
3358,Defending Your Life (1991),Comedy|Romance,12186
3359,Breaking Away (1979),Drama,20283
3360,Hoosiers (1986),Drama,5693
3361,Bull Durham (1988),Comedy,287
3362,Dog Day Afternoon (1975),Comedy|Crime|Drama,968
3363,American Graffiti (1973),Comedy|Drama,838
3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir,16958
3365,"Searchers, The (1956)",Western,3114
3367,"Devil's Brigade, The (1968)",War,31938
3368,"Big Country, The (1958)",Romance|Western,12501
3369,Any Number Can Win (Mélodie en sous-sol ) (1963),Crime,22650
3370,Betrayed (1988),Drama|Thriller,31618
3371,Bound for Glory (1976),Drama,42232
3372,"Bridge at Remagen, The (1969)",Action|War,15873
3373,Buck and the Preacher (1972),Western,26928
3374,Daughters of the Dust (1992),Drama,68427
3375,Destination Moon (1950),Sci-Fi,25392
3376,"Fantastic Night, The (La Nuit Fantastique) (1949)",Romance,67455
3377,Hangmen Also Die (1943),Drama|War,22178
3378,"Ogre, The (Der Unhold) (1996)",Drama,48213
3379,On the Beach (1959),Drama,35412
3380,Railroaded! (1947),Film-Noir,43463
3381,Slaves to the Underground (1997),Comedy|Drama,59939
3382,Song of Freedom (1936),Drama,159727
3383,Big Fella (1937),Drama|Musical,244151
3384,"Taking of Pelham One Two Three, The (1974)",Action,8333
3385,Volunteers (1985),Comedy,19259
3386,JFK (1991),Drama|Mystery,820
3387,Who's Harry Crumb? (1989),Comedy,11718
3388,Harry and the Hendersons (1987),Comedy,8989
3389,Let's Get Harry (1986),Action|Adventure,32031
3390,Shanghai Surprise (1986),Adventure,58048
3391,Who's That Girl? (1987),Comedy,26827
3392,She-Devil (1989),Comedy,11157
3393,Date with an Angel (1987),Comedy|Fantasy,28370
3394,Blind Date (1987),Comedy|Romance,918
3395,Nadine (1987),Comedy,61178
3396,"Muppet Movie, The (1979)",Children's|Comedy,11176
3397,"Great Muppet Caper, The (1981)",Children's|Comedy,14900
3398,"Muppets Take Manhattan, The (1984)",Children's|Comedy,11899
3399,Sesame Street Presents Follow That Bird (1985),Children's|Comedy,36536
3400,We're Back! A Dinosaur's Story (1993),Animation|Children's,18890
3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,19736
3402,Turtle Diary (1985),Drama,123047
3403,Raise the Titanic (1980),Drama|Thriller,24575
3404,Titanic (1953),Action|Drama,16535
3405,"Night to Remember, A (1958)",Action|Drama,10971
3406,Captain Horatio Hornblower (1951),Action|Adventure|War,23928
3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)",Comedy|Drama,31336
3408,Erin Brockovich (2000),Drama,462
3409,Final Destination (2000),Drama|Thriller,9532
3410,Soft Fruit (1999),Comedy|Drama,117259
3411,Babymother (1998),Drama,78231
3412,"Bear, The (1988)",Adventure,2383
3413,Impact (1949),Crime|Drama,25503
3414,Love Is a Many-Splendored Thing (1955),Romance,53879
3415,"Mirror, The (Zerkalo) (1975)",Drama,1396
3417,"Crimson Pirate, The (1952)",Adventure|Comedy|Sci-Fi,11570
3418,Thelma & Louise (1991),Action|Drama,1541
3419,Something for Everyone (1970),Comedy|Crime,150043
3420,...And Justice for All (1979),Drama|Thriller,17443
3421,Animal House (1978),Comedy,8469
3422,She's Gotta Have It (1986),Comedy|Romance,27995
3423,School Daze (1988),Drama,36739
3424,Do the Right Thing (1989),Comedy|Drama,925
3425,Mo' Better Blues (1990),Drama,41823
3426,Jungle Fever (1991),Drama|Romance,1713
3427,Coogan's Bluff (1968),Crime,26170
3428,"Champ, The (1979)",Drama,30547
3429,Creature Comforts (1990),Animation|Comedy,54825
3430,Death Wish (1974),Action|Drama,13939
3431,Death Wish II (1982),Action|Drama,14373
3432,Death Wish 3 (1985),Action|Drama,24873
3433,Death Wish 4: The Crackdown (1987),Action|Drama,26263
3434,Death Wish V: The Face of Death (1994),Action|Drama,34746
3435,Double Indemnity (1944),Crime|Film-Noir,996
3436,Dying Young (1991),Drama|Romance,9079
3437,Cool as Ice (1991),Drama,1496
3438,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy,1498
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children's|Fantasy,1497
3440,Teenage Mutant Ninja Turtles III (1993),Action|Children's|Fantasy,1499
3441,Red Dawn (1984),Action|War,1880
3442,Band of the Hand (1986),Action,33762
3443,Born American (1986),Action|Drama|Thriller,103960
3444,Bloodsport (1988),Action,11690
3445,Eyes of Laura Mars (1978),Mystery|Thriller,29143
3446,Funny Bones (1995),Comedy,35292
3447,"Good Earth, The (1937)",Drama,36652
3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War,801
3449,"Good Mother, The (1988)",Drama,104301
3450,Grumpy Old Men (1993),Comedy,11520
3451,Guess Who's Coming to Dinner (1967),Comedy|Drama,1879
3452,Romeo Must Die (2000),Action|Romance,2085
3453,Here on Earth (2000),Drama|Romance,13539
3454,Whatever It Takes (2000),Comedy|Romance,16222
3455,Buddy Boy (1999),Drama|Thriller,109479
3456,"Color of Paradise, The (Rang-e Khoda) (1999)",Drama,17078
3457,Waking the Dead (1999),Drama,37722
3458,Blood and Sand (Sangre y Arena) (1989),Drama|Romance,75892
3459,Gothic (1986),Drama|Horror,33516
3460,Hillbillys in a Haunted House (1967),Comedy,99008
3461,Lord of the Flies (1963),Adventure|Drama|Thriller,9960
3462,Modern Times (1936),Comedy,3082
3463,Last Resort (1994),Comedy,49338
3465,That's Life! (1986),Drama,52961
3466,Heart and Souls (1993),Comedy|Fantasy,12187
3467,Hud (1963),Drama|Western,24748
3468,"Hustler, The (1961)",Drama,990
3469,Inherit the Wind (1960),Drama,1908
3470,Dersu Uzala (1974),Adventure|Drama,9764
3471,Close Encounters of the Third Kind (1977),Drama|Sci-Fi,840
3472,Horror Hotel (a.k.a. The City of the Dead) (1960),Horror,39890
3473,Jonah Who Will Be 25 in the Year 2000 (1976),Comedy,42237
3474,Retroactive (1997),Sci-Fi|Thriller,26689
3475,"Place in the Sun, A (1951)",Drama|Romance,25673
3476,Jacob's Ladder (1990),Horror|Mystery|Thriller,2291
3477,Empire Records (1995),Comedy|Drama,13531
3478,"Bamba, La (1987)",Drama,16620
3479,Ladyhawke (1985),Adventure|Fantasy|Romance,526
3480,Lucas (1986),Drama,13346
3481,High Fidelity (2000),Comedy,243
3483,"Road to El Dorado, The (2000)",Animation|Children's,10501
3484,"Skulls, The (2000)",Thriller,11478
3485,Autopsy (Macchie Solari) (1975),Horror,96167
3486,Devil Girl From Mars (1954),Sci-Fi,24212
3487,"Dorado, El (1967)",Western,6644
3488,"Hideous Sun Demon, The (1959)",Horror|Sci-Fi,41038
3489,Hook (1991),Adventure|Fantasy,879
3490,Horror Express (1972),Horror,32613
3491,My Chauffeur (1986),Comedy,39406
3492,"Son of the Sheik, The (1926)",Adventure,85689
3493,Torso (Corpi Presentano Tracce di Violenza Carnale) (1973),Horror,31624
3494,True Grit (1969),Adventure|Western,17529
3495,Roadside Prophets (1992),Comedy|Drama,40841
3496,Madame Sousatzka (1988),Drama,118098
3497,Max Dugan Returns (1983),Comedy,1793
3498,Midnight Express (1978),Drama,11327
3499,Misery (1990),Horror,1700
3500,Mr. Saturday Night (1992),Comedy|Drama,54087
3501,Murphy's Romance (1985),Comedy|Romance,34322
3502,My Life (1993),Drama,41659
3503,Solaris (Solyaris) (1972),Drama|Sci-Fi,593
3504,Network (1976),Comedy|Drama,10774
3505,No Way Out (1987),Thriller,10083
3506,North Dallas Forty (1979),Comedy|Drama,29786
3507,"Odd Couple, The (1968)",Comedy,11356
3508,"Outlaw Josey Wales, The (1976)",Western,10747
3509,Black and White (1999),Drama,38809
3510,Frequency (2000),Drama|Thriller,10559
3511,Ready to Rumble (2000),Comedy,20697
3512,Return to Me (2000),Drama|Romance,2621
3513,Rules of Engagement (2000),Drama|Thriller,10479
3514,Joe Gould's Secret (2000),Drama,125709
3515,Me Myself I (2000),Comedy,49721
3516,"Bell, Book and Candle (1958)",Comedy|Romance,2006
3517,"Bells, The (1926)",Crime|Drama,184885
3518,"End of Violence, The (1997)",Drama|Thriller,46625
3519,Force 10 from Navarone (1978),Action|War,17339
3520,How to Stuff a Wild Bikini (1965),Comedy,26879
3521,Mystery Train (1989),Comedy|Crime|Drama,11305
3522,Sacco and Vanzetti (Sacco e Vanzetti) (1971),Drama,48211
3523,Taffin (1988),Action|Thriller,28975
3524,Arthur (1981),Comedy|Romance,13665
3525,Bachelor Party (1984),Comedy,12309
3526,Parenthood (1989),Comedy|Drama,1552
3527,Predator (1987),Action|Sci-Fi|Thriller,106
3528,"Prince of Tides, The (1991)",Drama|Romance,10333
3529,"Postman Always Rings Twice, The (1981)",Crime|Thriller,11027
3530,Smoking/No Smoking (1993),Comedy,61560
